ip;asn;holder
85.195.235.1;13030;INIT7 - Init7 (Switzerland) Ltd.
82.197.168.112;13030;INIT7 - Init7 (Switzerland) Ltd.
82.197.164.242;13030;INIT7 - Init7 (Switzerland) Ltd.
77.109.140.42;13030;INIT7 - Init7 (Switzerland) Ltd.
77.109.140.201;13030;INIT7 - Init7 (Switzerland) Ltd.
77.109.128.70;13030;INIT7 - Init7 (Switzerland) Ltd.
77.109.128.69;13030;INIT7 - Init7 (Switzerland) Ltd.
77.109.128.66;13030;INIT7 - Init7 (Switzerland) Ltd.
85.218.190.10;197288;STOFANET - Stofa A/S
178.155.254.158;197288;STOFANET - Stofa A/S
89.184.128.68;39642;DK-ESS-AS - Stofa A/S
89.184.128.175;39642;DK-ESS-AS - Stofa A/S
212.10.45.194;197288;STOFANET - Stofa A/S
212.10.11.251;197288;STOFANET - Stofa A/S
155.4.122.1;8473;BAHNHOF - Bahnhof AB
10.30.90.9;-1;NO HOLDER
10.30.90.5;-1;NO HOLDER
10.30.90.1;-1;NO HOLDER
10.200.205.33;-1;NO HOLDER
10.200.205.1;-1;NO HOLDER
10.200.200.97;-1;NO HOLDER
10.200.200.29;-1;NO HOLDER
46.59.117.92;8473;BAHNHOF - Bahnhof AB
46.59.113.177;8473;BAHNHOF - Bahnhof AB
46.59.112.194;8473;BAHNHOF - Bahnhof AB
46.59.113.21;8473;BAHNHOF - Bahnhof AB
213.51.197.165;33915;TNF-AS - Vodafone Libertel B.V.
213.51.158.110;33915;TNF-AS - Vodafone Libertel B.V.
62.155.245.156;3320;DTAG - Deutsche Telekom AG
217.0.200.2;3320;DTAG - Deutsche Telekom AG
172.17.18.164;-1;NO HOLDER
172.17.16.16;-1;NO HOLDER
172.19.177.10;-1;NO HOLDER
50.46.181.22;27017;ZIPLY-FIBER-LEGACY-ASN
64.52.96.2;20055;AS-WHOLESAIL
194.109.7.229;3265;XS4ALL-NL - Xs4all Internet BV
136.25.141.33;19165;WEBPASS
10.0.7.173;-1;NO HOLDER
10.9.10.254;-1;NO HOLDER
46.52.244.3;12772;ENFORTA-AS - JSC "ER-Telecom Holding"
10.9.213.210;-1;NO HOLDER
10.154.126.97;-1;NO HOLDER
10.154.4.145;-1;NO HOLDER
185.175.8.50;204668;ASTANACZ - ASTANA Technologies s.r.o.
93.185.101.186;43541;VSHOSTING - VSHosting s.r.o.
122.58.192.1;4771;SPARKNZ Spark New Zealand Trading Ltd.
122.56.127.50;-1;NO HOLDER
10.116.16.1;-1;NO HOLDER
10.80.137.1;-1;NO HOLDER
10.96.127.185;-1;NO HOLDER
213.55.255.189;15796;SALT-CH - Salt Mobile SA
62.155.246.213;3320;DTAG - Deutsche Telekom AG
212.121.121.133;28685;ASN-ROUTIT - Routit BV
84.246.25.166;28685;ASN-ROUTIT - Routit BV
84.246.25.31;28685;ASN-ROUTIT - Routit BV
192.168.0.225;-1;NO HOLDER
80.10.239.153;-1;NO HOLDER
193.253.81.250;-1;NO HOLDER
81.253.131.154;-1;NO HOLDER
193.253.95.138;-1;NO HOLDER
165.169.0.34;37002;Reunicable
165.169.2.149;37002;Reunicable
91.114.247.254;8447;TELEKOM-AT - A1 Telekom Austria AG
195.3.74.81;8447;TELEKOM-AT - A1 Telekom Austria AG
195.3.64.14;8447;TELEKOM-AT - A1 Telekom Austria AG
77.251.234.1;6830;LIBERTYGLOBAL - Liberty Global B.V.
192.168.128.1;-1;NO HOLDER
96.120.8.245;7922;COMCAST-7922
162.151.69.157;7922;COMCAST-7922
96.110.25.17;7922;COMCAST-7922
84.116.198.73;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.190.37;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.197.245;6830;LIBERTYGLOBAL - Liberty Global B.V.
96.120.100.213;7922;COMCAST-7922
96.110.250.85;7922;COMCAST-7922
221.110.187.102;17676;GIGAINFRA Softbank BB Corp.
221.110.187.101;17676;GIGAINFRA Softbank BB Corp.
62.91.62.222;20686;BISPING - Bisping & Bisping GmbH & Co KG
62.91.0.200;20686;BISPING - Bisping & Bisping GmbH & Co KG
62.91.0.190;20686;BISPING - Bisping & Bisping GmbH & Co KG
62.91.18.12;20686;BISPING - Bisping & Bisping GmbH & Co KG
193.238.199.2;8804;REGIO-AS - regio[.NET] Holding GmbH
84.65.0.1;5378;Vodafone Limited
63.130.127.213;1273;CW - Vodafone Group PLC
195.2.2.217;1273;CW - Vodafone Group PLC
195.2.24.34;1273;CW - Vodafone Group PLC
195.2.14.242;1273;CW - Vodafone Group PLC
195.50.116.34;3356;LEVEL3
10.1.5.1;-1;NO HOLDER
185.123.204.1;5505;VADAVO - VADAVO SOLUCIONES SL
185.1.68.12;-1;NO HOLDER
10.24.193.35;-1;NO HOLDER
192.168.134.1;-1;NO HOLDER
172.18.224.1;-1;NO HOLDER
212.33.34.33;12605;LIWEST-AT - LIWEST Kabelmedien GmbH
212.33.35.174;12605;LIWEST-AT - LIWEST Kabelmedien GmbH
192.168.76.1;-1;NO HOLDER
10.53.39.189;-1;NO HOLDER
213.104.22.13;5089;NTL - Virgin Media Limited
10.53.39.33;-1;NO HOLDER
62.253.0.253;5089;NTL - Virgin Media Limited
213.51.197.101;33915;TNF-AS - Vodafone Libertel B.V.
81.210.177.50;6830;LIBERTYGLOBAL - Liberty Global B.V.
81.210.177.49;6830;LIBERTYGLOBAL - Liberty Global B.V.
82.233.214.254;12322;PROXAD - Free SAS
213.228.11.62;12322;PROXAD - Free SAS
194.149.163.101;-1;NO HOLDER
188.192.12.254;3209;VODANET - Vodafone GmbH
88.134.223.30;3209;VODANET - Vodafone GmbH
88.134.194.67;3209;VODANET - Vodafone GmbH
145.254.3.100;3209;VODANET - Vodafone GmbH
213.148.133.233;20676;PLUSNET - Plusnet GmbH
87.234.14.96;20676;PLUSNET - Plusnet GmbH
62.214.37.142;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
1.227.45.1;9318;SKB-AS SK Broadband Co Ltd
100.70.58.213;-1;NO HOLDER
10.63.252.44;-1;NO HOLDER
10.222.7.138;-1;NO HOLDER
10.222.19.49;-1;NO HOLDER
10.222.30.103;-1;NO HOLDER
180.70.93.162;9318;SKB-AS SK Broadband Co Ltd
203.246.169.125;9286;KINXIDC-AS-KR KINX
121.78.30.70;9286;KINXIDC-AS-KR KINX
62.214.63.92;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.37.245;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
192.168.185.1;-1;NO HOLDER
84.46.104.2;15943;WTNET-AS - wilhelm.tel GmbH
84.46.106.90;15943;WTNET-AS - wilhelm.tel GmbH
84.46.112.58;15943;WTNET-AS - wilhelm.tel GmbH
172.16.20.66;-1;NO HOLDER
62.155.242.12;3320;DTAG - Deutsche Telekom AG
217.5.110.162;3320;DTAG - Deutsche Telekom AG
62.155.242.146;3320;DTAG - Deutsche Telekom AG
10.205.10.64;-1;NO HOLDER
172.31.152.6;-1;NO HOLDER
188.234.146.190;9049;ERTH-TRANSIT-AS - JSC "ER-Telecom Holding"
10.11.17.73;-1;NO HOLDER
64.230.36.82;-1;NO HOLDER
64.230.91.21;-1;NO HOLDER
64.230.79.148;-1;NO HOLDER
217.239.40.150;3320;DTAG - Deutsche Telekom AG
172.30.0.1;-1;NO HOLDER
62.155.241.108;3320;DTAG - Deutsche Telekom AG
62.154.1.6;3320;DTAG - Deutsche Telekom AG
84.116.198.74;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.190.41;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.197.42;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.198.90;6830;LIBERTYGLOBAL - Liberty Global B.V.
81.210.141.33;6830;LIBERTYGLOBAL - Liberty Global B.V.
62.155.242.205;3320;DTAG - Deutsche Telekom AG
62.154.2.185;3320;DTAG - Deutsche Telekom AG
95.90.4.254;3209;VODANET - Vodafone GmbH
88.134.216.22;3209;VODANET - Vodafone GmbH
88.134.194.89;3209;VODANET - Vodafone GmbH
145.254.3.82;3209;VODANET - Vodafone GmbH
81.210.136.106;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.196.65;6830;LIBERTYGLOBAL - Liberty Global B.V.
192.168.191.254;-1;NO HOLDER
84.116.198.88;6830;LIBERTYGLOBAL - Liberty Global B.V.
81.210.141.25;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.138.202;6830;LIBERTYGLOBAL - Liberty Global B.V.
192.168.6.254;-1;NO HOLDER
96.34.56.161;-1;NO HOLDER
96.34.48.80;-1;NO HOLDER
96.34.52.22;-1;NO HOLDER
96.34.2.164;-1;NO HOLDER
96.34.0.12;-1;NO HOLDER
96.34.3.11;-1;NO HOLDER
192.168.220.254;-1;NO HOLDER
212.86.201.32;12480;ASILK - ILK Internet.Gmbh
212.86.218.14;12480;ASILK - ILK Internet.Gmbh
134.222.144.177;286;KPN - KPN B.V.
176.160.96.2;5410;BOUYGTEL-ISP - Bouygues Telecom SA
62.34.2.0;5410;BOUYGTEL-ISP - Bouygues Telecom SA
192.168.1.21;-1;NO HOLDER
63.231.10.75;209;CENTURYLINK-US-LEGACY-QWEST
63.226.198.81;209;CENTURYLINK-US-LEGACY-QWEST
95.88.68.254;3209;VODANET - Vodafone GmbH
88.134.216.30;3209;VODANET - Vodafone GmbH
88.134.194.84;3209;VODANET - Vodafone GmbH
145.254.3.56;3209;VODANET - Vodafone GmbH
83.169.183.72;3209;VODANET - Vodafone GmbH
88.134.202.173;3209;VODANET - Vodafone GmbH
213.148.133.234;20676;PLUSNET - Plusnet GmbH
10.38.0.1;-1;NO HOLDER
185.66.194.0;201701;FFRL-AS - Freifunk Rheinland e.V.
62.27.93.142;12312;ECOTEL - ecotel communication ag
62.27.93.53;12312;ECOTEL - ecotel communication ag
62.27.94.157;12312;ECOTEL - ecotel communication ag
213.248.104.136;1299;TELIANET - Telia Company AB
62.115.114.90;1299;TELIANET - Telia Company AB
62.115.116.160;1299;TELIANET - Telia Company AB
10.194.182.1;-1;NO HOLDER
10.254.34.69;-1;NO HOLDER
10.105.240.153;-1;NO HOLDER
10.255.101.65;-1;NO HOLDER
10.254.7.57;-1;NO HOLDER
10.254.11.126;-1;NO HOLDER
10.179.37.53;-1;NO HOLDER
88.134.125.252;3209;VODANET - Vodafone GmbH
83.169.157.194;3209;VODANET - Vodafone GmbH
145.254.3.62;3209;VODANET - Vodafone GmbH
99.250.42.1;812;ROGERS-COMMUNICATIONS
66.185.91.213;812;ROGERS-COMMUNICATIONS
209.148.232.254;812;ROGERS-COMMUNICATIONS
69.63.249.209;812;ROGERS-COMMUNICATIONS
95.208.160.1;6830;LIBERTYGLOBAL - Liberty Global B.V.
62.155.246.62;3320;DTAG - Deutsche Telekom AG
217.5.109.126;3320;DTAG - Deutsche Telekom AG
62.155.244.9;3320;DTAG - Deutsche Telekom AG
80.157.129.202;3320;DTAG - Deutsche Telekom AG
62.214.37.130;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
91.100.101.225;15516;DK-DANSKKABELTV - DANSK KABEL TV A/S
87.72.140.193;15516;DK-DANSKKABELTV - DANSK KABEL TV A/S
62.61.140.118;15516;DK-DANSKKABELTV - DANSK KABEL TV A/S
198.19.132.2;-1;NO HOLDER
212.194.171.82;5410;BOUYGTEL-ISP - Bouygues Telecom SA
192.168.1.252;-1;NO HOLDER
62.155.243.145;3320;DTAG - Deutsche Telekom AG
10.63.63.1;-1;NO HOLDER
195.190.228.47;-1;NO HOLDER
151.231.254.80;5607;BSKYB-BROADBAND-AS - Sky UK Limited
84.38.37.44;-1;NO HOLDER
109.255.84.1;6830;LIBERTYGLOBAL - Liberty Global B.V.
62.155.241.210;3320;DTAG - Deutsche Telekom AG
78.70.10.1;3301;TELIANET-SWEDEN - Telia Company AB
81.228.87.195;3301;TELIANET-SWEDEN - Telia Company AB
81.210.176.162;6830;LIBERTYGLOBAL - Liberty Global B.V.
81.210.176.161;6830;LIBERTYGLOBAL - Liberty Global B.V.
176.180.128.2;5410;BOUYGTEL-ISP - Bouygues Telecom SA
62.34.2.135;5410;BOUYGTEL-ISP - Bouygues Telecom SA
91.66.87.254;3209;VODANET - Vodafone GmbH
88.134.224.142;3209;VODANET - Vodafone GmbH
88.134.194.159;3209;VODANET - Vodafone GmbH
80.10.233.49;-1;NO HOLDER
193.253.82.102;-1;NO HOLDER
193.252.159.153;-1;NO HOLDER
193.251.129.24;5511;OPENTRANSIT - Orange S.A.
198.19.19.1;-1;NO HOLDER
45.12.200.0;202539;SCHUH - Julian Schuh
45.12.200.2;202539;SCHUH - Julian Schuh
45.12.200.6;202539;SCHUH - Julian Schuh
185.1.189.11;-1;NO HOLDER
185.1.189.10;-1;NO HOLDER
129.143.166.146;553;BELWUE - Universitaet Stuttgart
129.143.57.162;553;BELWUE - Universitaet Stuttgart
129.143.60.115;553;BELWUE - Universitaet Stuttgart
192.168.27.254;-1;NO HOLDER
82.251.173.254;12322;PROXAD - Free SAS
78.255.56.126;12322;PROXAD - Free SAS
78.254.248.9;12322;PROXAD - Free SAS
78.254.243.125;12322;PROXAD - Free SAS
78.254.248.29;12322;PROXAD - Free SAS
78.254.248.25;12322;PROXAD - Free SAS
78.254.249.1;12322;PROXAD - Free SAS
91.67.70.254;3209;VODANET - Vodafone GmbH
88.134.217.166;3209;VODANET - Vodafone GmbH
88.134.192.176;3209;VODANET - Vodafone GmbH
145.254.3.78;3209;VODANET - Vodafone GmbH
62.155.242.86;3320;DTAG - Deutsche Telekom AG
217.5.82.138;3320;DTAG - Deutsche Telekom AG
194.149.169.158;-1;NO HOLDER
192.168.55.1;-1;NO HOLDER
62.155.243.228;3320;DTAG - Deutsche Telekom AG
217.5.116.154;3320;DTAG - Deutsche Telekom AG
62.214.63.94;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.32.237;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
213.178.81.101;13101;TNG-AS - ennit server GmbH
213.178.92.37;13101;TNG-AS - ennit server GmbH
213.178.75.234;13101;TNG-AS - ennit server GmbH
213.178.75.238;13101;TNG-AS - ennit server GmbH
213.178.65.154;13101;TNG-AS - ennit server GmbH
213.178.65.144;13101;TNG-AS - ennit server GmbH
192.168.77.1;-1;NO HOLDER
62.155.247.101;3320;DTAG - Deutsche Telekom AG
217.0.195.157;3320;DTAG - Deutsche Telekom AG
172.16.3.10;-1;NO HOLDER
81.210.130.174;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.196.198;6830;LIBERTYGLOBAL - Liberty Global B.V.
62.155.245.85;3320;DTAG - Deutsche Telekom AG
217.0.198.201;3320;DTAG - Deutsche Telekom AG
90.187.42.170;3209;VODANET - Vodafone GmbH
62.155.242.99;3320;DTAG - Deutsche Telekom AG
62.154.0.14;3320;DTAG - Deutsche Telekom AG
62.214.63.97;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.38.9;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.32.52;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
81.210.139.34;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.196.185;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.196.190;6830;LIBERTYGLOBAL - Liberty Global B.V.
93.17.136.9;15557;LDCOMNET - SFR SA
84.96.246.113;15557;LDCOMNET - SFR SA
93.20.93.109;15557;LDCOMNET - SFR SA
84.96.244.198;15557;LDCOMNET - SFR SA
77.136.10.94;15557;LDCOMNET - SFR SA
62.155.240.1;3320;DTAG - Deutsche Telekom AG
217.239.50.110;3320;DTAG - Deutsche Telekom AG
10.100.1.1;-1;NO HOLDER
62.93.107.1;25447;JM-DATA - JM-DATA GmbH
85.13.59.109;25447;JM-DATA - JM-DATA GmbH
85.13.5.65;25447;JM-DATA - JM-DATA GmbH
193.203.0.185;-1;NO HOLDER
192.168.101.253;-1;NO HOLDER
81.210.144.24;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.197.205;6830;LIBERTYGLOBAL - Liberty Global B.V.
192.168.32.1;-1;NO HOLDER
85.195.231.1;13030;INIT7 - Init7 (Switzerland) Ltd.
82.197.168.218;13030;INIT7 - Init7 (Switzerland) Ltd.
82.197.168.242;13030;INIT7 - Init7 (Switzerland) Ltd.
77.109.140.202;13030;INIT7 - Init7 (Switzerland) Ltd.
62.155.240.48;3320;DTAG - Deutsche Telekom AG
78.216.131.254;12322;PROXAD - Free SAS
213.228.13.190;12322;PROXAD - Free SAS
10.42.130.254;-1;NO HOLDER
90.187.32.106;3209;VODANET - Vodafone GmbH
83.169.159.158;3209;VODANET - Vodafone GmbH
88.134.194.72;3209;VODANET - Vodafone GmbH
145.254.3.58;3209;VODANET - Vodafone GmbH
82.253.78.254;12322;PROXAD - Free SAS
78.255.31.126;12322;PROXAD - Free SAS
78.254.242.181;12322;PROXAD - Free SAS
78.254.243.41;12322;PROXAD - Free SAS
194.149.161.13;-1;NO HOLDER
194.149.164.64;-1;NO HOLDER
192.168.45.254;-1;NO HOLDER
62.214.63.143;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.38.229;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.37.154;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
10.117.97.174;-1;NO HOLDER
10.219.160.28;-1;NO HOLDER
62.243.140.50;3292;TDC - TDC A/S
83.88.19.119;3292;TDC - TDC A/S
128.76.59.91;3292;TDC - TDC A/S
62.155.243.142;3320;DTAG - Deutsche Telekom AG
217.0.198.133;3320;DTAG - Deutsche Telekom AG
91.65.121.254;3209;VODANET - Vodafone GmbH
83.169.180.142;3209;VODANET - Vodafone GmbH
83.169.156.149;3209;VODANET - Vodafone GmbH
145.254.3.66;3209;VODANET - Vodafone GmbH
213.51.196.217;33915;TNF-AS - Vodafone Libertel B.V.
213.51.158.0;33915;TNF-AS - Vodafone Libertel B.V.
10.234.0.1;-1;NO HOLDER
202.83.20.43;24309;CABLELITE-AS-AP Atria Convergence Technologies Pvt. Ltd. Broadband Internet Service Provider INDIA
14.141.145.5;4755;TATACOMM-AS TATA Communications formerly VSNL is Leading ISP
172.17.169.202;-1;NO HOLDER
180.87.36.9;6453;AS6453
180.87.12.2;6453;AS6453
180.87.96.21;6453;AS6453
120.29.215.101;6453;AS6453
62.155.246.76;3320;DTAG - Deutsche Telekom AG
62.154.18.34;3320;DTAG - Deutsche Telekom AG
62.155.246.127;3320;DTAG - Deutsche Telekom AG
79.128.227.93;6799;OTENET-GR - Ote SA (Hellenic Telecommunications Organisation)
62.214.63.89;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.37.221;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.39.238;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
10.0.11.138;-1;NO HOLDER
193.36.105.1;210036;RAYHAANNET - Rayhaan Ahmad Jaufeerally
31.24.12.2;8758;IWAY - Iway AG
89.233.112.1;34779;T-2-AS - T-2, d.o.o.
84.255.208.93;34779;T-2-AS - T-2, d.o.o.
84.255.211.81;34779;T-2-AS - T-2, d.o.o.
84.255.211.76;34779;T-2-AS - T-2, d.o.o.
172.16.240.28;-1;NO HOLDER
172.31.100.21;-1;NO HOLDER
172.31.100.13;-1;NO HOLDER
172.31.100.1;-1;NO HOLDER
200.219.140.135;-1;NO HOLDER
195.8.30.237;8657;MEO-INTERNACIONAL - MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
195.8.10.107;8657;MEO-INTERNACIONAL - MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
192.168.59.1;-1;NO HOLDER
192.168.213.1;-1;NO HOLDER
84.74.52.1;6830;LIBERTYGLOBAL - Liberty Global B.V.
217.168.61.97;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.200.241;6830;LIBERTYGLOBAL - Liberty Global B.V.
82.220.88.1;9044;SOLNET - BSE Software GmbH
82.220.13.5;9044;SOLNET - BSE Software GmbH
82.220.12.197;9044;SOLNET - BSE Software GmbH
82.220.13.49;9044;SOLNET - BSE Software GmbH
82.220.13.38;9044;SOLNET - BSE Software GmbH
82.220.13.44;9044;SOLNET - BSE Software GmbH
213.248.86.26;1299;TELIANET - Telia Company AB
212.158.250.37;25310;ASN-CWACCESS - Vodafone Enterprise U.K.
63.130.104.194;4445;CWI-AS
195.2.23.77;1273;CW - Vodafone Group PLC
203.184.40.20;9790;VOCUSGROUPNZ VocusGroup
43.243.21.79;-1;NO HOLDER
207.225.84.53;209;CENTURYLINK-US-LEGACY-QWEST
207.225.86.161;209;CENTURYLINK-US-LEGACY-QWEST
183.233.98.109;56040;CMNET-GUANGDONG-AP China Mobile communications corporation
111.24.5.209;9808;CMNET-GD Guangdong Mobile Communication Co.Ltd.
111.24.5.190;9808;CMNET-GD Guangdong Mobile Communication Co.Ltd.
221.176.22.158;9808;CMNET-GD Guangdong Mobile Communication Co.Ltd.
221.176.19.38;9808;CMNET-GD Guangdong Mobile Communication Co.Ltd.
221.183.55.77;9808;CMNET-GD Guangdong Mobile Communication Co.Ltd.
223.120.12.105;58453;CMI-INT-HK Level 30
223.120.6.218;58453;CMI-INT-HK Level 30
200.40.162.205;6057;Administracion Nacional de Telecomunicaciones
200.40.162.6;6057;Administracion Nacional de Telecomunicaciones
179.31.59.248;6057;Administracion Nacional de Telecomunicaciones
179.31.62.106;6057;Administracion Nacional de Telecomunicaciones
96.120.60.193;7922;COMCAST-7922
162.151.125.253;7922;COMCAST-7922
172.16.66.1;-1;NO HOLDER
10.46.64.1;-1;NO HOLDER
64.50.239.148;4181;TDS-AS
64.50.240.211;4181;TDS-AS
88.114.246.2;719;ELISA-AS - Elisa Oyj
81.175.152.1;16086;DNA - DNA Oyj
62.78.112.188;16086;DNA - DNA Oyj
62.78.100.51;16086;DNA - DNA Oyj
62.78.107.210;16086;DNA - DNA Oyj
62.78.107.76;16086;DNA - DNA Oyj
192.168.22.1;-1;NO HOLDER
212.25.27.55;8758;IWAY - Iway AG
212.25.28.208;8758;IWAY - Iway AG
83.150.35.140;8758;IWAY - Iway AG
194.149.169.37;-1;NO HOLDER
194.149.169.101;-1;NO HOLDER
81.210.144.40;6830;LIBERTYGLOBAL - Liberty Global B.V.
46.9.99.1;2119;TELENOR-NEXTEL - Telenor Norge AS
146.172.70.26;2119;TELENOR-NEXTEL - Telenor Norge AS
146.172.19.85;2119;TELENOR-NEXTEL - Telenor Norge AS
146.172.98.53;2119;TELENOR-NEXTEL - Telenor Norge AS
146.172.100.233;2119;TELENOR-NEXTEL - Telenor Norge AS
146.172.23.186;2119;TELENOR-NEXTEL - Telenor Norge AS
146.172.105.69;2119;TELENOR-NEXTEL - Telenor Norge AS
198.19.241.1;-1;NO HOLDER
107.209.16.1;7018;ATT-INTERNET4
71.148.149.62;7018;ATT-INTERNET4
71.145.1.56;7018;ATT-INTERNET4
12.83.105.125;7018;ATT-INTERNET4
192.168.239.1;-1;NO HOLDER
68.173.144.1;12271;TWC-12271-NYC
68.173.201.174;12271;TWC-12271-NYC
68.173.199.162;12271;TWC-12271-NYC
66.109.6.76;7843;TWC-7843-BB
66.109.5.119;7843;TWC-7843-BB
24.30.200.33;7843;TWC-7843-BB
10.2.1.193;-1;NO HOLDER
80.106.125.16;6799;OTENET-GR - Ote SA (Hellenic Telecommunications Organisation)
79.128.250.226;6799;OTENET-GR - Ote SA (Hellenic Telecommunications Organisation)
88.91.22.1;2119;TELENOR-NEXTEL - Telenor Norge AS
146.172.102.65;2119;TELENOR-NEXTEL - Telenor Norge AS
77.22.245.254;3209;VODANET - Vodafone GmbH
83.169.154.158;3209;VODANET - Vodafone GmbH
88.134.192.71;3209;VODANET - Vodafone GmbH
78.141.181.70;6661;EPT-LU - POST Luxembourg
213.135.251.127;6661;EPT-LU - POST Luxembourg
85.195.193.2;13030;INIT7 - Init7 (Switzerland) Ltd.
85.195.193.1;13030;INIT7 - Init7 (Switzerland) Ltd.
77.109.128.194;13030;INIT7 - Init7 (Switzerland) Ltd.
5.180.135.33;13030;INIT7 - Init7 (Switzerland) Ltd.
82.197.168.223;13030;INIT7 - Init7 (Switzerland) Ltd.
10.116.60.1;-1;NO HOLDER
176.22.62.240;3292;TDC - TDC A/S
192.168.90.254;-1;NO HOLDER
94.74.136.209;44208;FARAHOOSH - Farahoosh Dena PLC
172.17.5.128;-1;NO HOLDER
172.16.8.27;-1;NO HOLDER
192.168.19.230;-1;NO HOLDER
172.22.9.2;-1;NO HOLDER
10.202.5.49;-1;NO HOLDER
10.201.177.186;-1;NO HOLDER
172.30.14.1;-1;NO HOLDER
195.190.228.121;-1;NO HOLDER
62.155.240.21;3320;DTAG - Deutsche Telekom AG
217.239.55.10;3320;DTAG - Deutsche Telekom AG
212.1.254.230;12714;TI-AS - Net By Net Holding LLC
212.1.224.225;12714;TI-AS - Net By Net Holding LLC
212.1.251.0;12714;TI-AS - Net By Net Holding LLC
213.219.132.16;9031;EDPNET - EDPNET NV
212.71.11.1;9031;EDPNET - EDPNET NV
212.71.1.70;9031;EDPNET - EDPNET NV
198.19.245.1;-1;NO HOLDER
96.120.89.109;7922;COMCAST-7922
96.110.103.181;7922;COMCAST-7922
68.85.57.101;7922;COMCAST-7922
96.108.99.13;7922;COMCAST-7922
96.110.41.77;7922;COMCAST-7922
30.11.1.1;-1;NO HOLDER
192.168.1.239;-1;NO HOLDER
10.179.60.1;-1;NO HOLDER
172.17.3.226;-1;NO HOLDER
96.120.18.153;7922;COMCAST-7922
24.124.163.93;7922;COMCAST-7922
96.108.140.141;7922;COMCAST-7922
96.108.140.129;7922;COMCAST-7922
210.23.29.41;4844;SUPERINTERNET-AS-AP SuperInternet ACCESS Pte Ltd
210.23.3.57;4844;SUPERINTERNET-AS-AP SuperInternet ACCESS Pte Ltd
192.168.241.1;-1;NO HOLDER
62.155.242.126;3320;DTAG - Deutsche Telekom AG
217.5.71.98;3320;DTAG - Deutsche Telekom AG
62.155.242.252;3320;DTAG - Deutsche Telekom AG
217.5.105.17;3320;DTAG - Deutsche Telekom AG
62.214.63.83;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.36.185;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.38.178;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
188.193.71.254;3209;VODANET - Vodafone GmbH
83.169.137.134;3209;VODANET - Vodafone GmbH
88.134.193.219;3209;VODANET - Vodafone GmbH
145.254.3.102;3209;VODANET - Vodafone GmbH
10.10.20.3;-1;NO HOLDER
83.175.70.100;31510;IKB-AS - Innsbrucker Kommunalbetriebe AG
83.175.70.121;31510;IKB-AS - Innsbrucker Kommunalbetriebe AG
83.175.64.50;31510;IKB-AS - Innsbrucker Kommunalbetriebe AG
149.6.175.73;174;COGENT-174
149.6.174.66;174;COGENT-174
192.168.80.254;-1;NO HOLDER
192.168.232.254;-1;NO HOLDER
172.17.32.0;-1;NO HOLDER
172.17.35.94;-1;NO HOLDER
10.125.116.7;-1;NO HOLDER
89.89.100.226;5410;BOUYGTEL-ISP - Bouygues Telecom SA
200.40.162.196;6057;Administracion Nacional de Telecomunicaciones
200.40.162.12;6057;Administracion Nacional de Telecomunicaciones
62.155.240.216;3320;DTAG - Deutsche Telekom AG
217.0.200.10;3320;DTAG - Deutsche Telekom AG
80.241.17.77;6830;LIBERTYGLOBAL - Liberty Global B.V.
194.149.169.33;-1;NO HOLDER
59.166.196.1;9824;JTCL-JP-AS Jupiter Telecommunication Co. Ltd
10.202.108.4;-1;NO HOLDER
10.1.10.173;-1;NO HOLDER
203.165.19.185;9824;JTCL-JP-AS Jupiter Telecommunication Co. Ltd
203.165.19.186;9824;JTCL-JP-AS Jupiter Telecommunication Co. Ltd
